NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha
166,6.3241,13.1643,19.1895,9.62341,1.90733,8.41596,4.80044,12.6022,1.4335,17.7036,23.3374,0.81279,4.73586,8.04122,34.2934,22.6233
167,5.97258,14.5807,18.9285,8.18734,1.95041,7.06376,4.6881,12.8916,3.52653,15.639,24.1883,1.63666,5.59643,8.04408,30.4532,26.6574
168,5.9595,16.3239,25.0371,9.38008,2.52216,8.5076,4.80313,12.4538,4.18421,16.7799,24.7539,1.89283,2.9053,7.41427,32.3414,22.9039
169,5.83379,13.313,22.639,8.09454,1.43916,8.14254,4.17959,12.3867,2.63701,16.3334,24.7158,1.88494,5.05652,7.99534,36.0186,21.3658
170,5.76338,15.3548,25.3857,8.57292,2.78119,7.18112,3.45877,12.8888,3.81693,15.312,24.0064,3.76893,2.1206,7.88618,40.8297,26.9238
171,1.31571,16.6623,26.2981,8.17883,1.86991,7.61318,4.83401,13.0938,4.23087,20.0648,24.7554,1.91378,1.83234,7.87019,27.5728,20.9188
172,1.47927,15.1089,25.7147,9.04396,2.65307,7.85884,2.38494,12.0996,4.25506,20.4384,24.4547,1.38443,2.68045,8.09318,41.9878,21.0173
173,3.42872,13.2943,25.2909,7.71212,2.79978,7.65991,4.2063,12.587,3.52418,14.4885,24.1974,1.4493,4.6081,7.94605,31.5228,26.978
174,6.05578,16.7158,25.5465,9.04492,2.42467,7.40029,2.98428,12.7986,4.03448,12.802,23.3505,0.456155,6.16519,4.85134,34.7001,26.1259
175,6.08358,14.1392,18.8994,8.98057,2.08149,8.41748,3.83913,13.6268,4.22613,13.8642,24.7929,1.90677,5.72345,7.91402,42.7591,23.1104
176,3.93452,13.0746,19.8295,8.30049,2.47901,8.50347,2.61059,13.4939,3.27757,18.551,24.3475,1.70022,5.05607,8.09223,41.039,21.1476
177,5.92144,14.7081,25.272,8.45897,2.16085,6.98736,8.82752,12.0814,0.867189,20.5285,23.8174,1.79846,4.97638,8.21683,39.9545,24.8244
178,1.71862,13.238,18.7356,8.56828,1.61314,6.93777,4.87809,13.2031,3.46806,16.2842,23.9124,1.00576,5.58141,7.95776,39.3207,24.6273
179,6.22271,13.6393,25.8065,9.54429,1.31216,8.50417,7.25809,12.6339,4.21135,20.3215,23.4453,1.89022,5.51795,7.822,40.5332,27.3717
180,6.99155,16.7834,19.5373,8.08532,2.66169,8.15488,4.74265,11.9899,4.27372,20.4773,24.7374,3.74771,5.43551,6.75127,30.0674,27.8561
181,5.96434,15.7343,19.4101,8.9157,1.35589,7.97705,8.36529,12.2506,3.14615,19.9481,23.4443,1.56957,2.09208,6.61,37.4738,25.4361
182,4.75062,15.9957,25.6013,8.25302,2.74939,6.89329,3.80759,13.1291,2.57555,17.5241,23.3263,1.76179,1.2131,6.98363,39.6145,28.1323
183,5.66621,16.123,23.4016,7.94976,2.05113,7.89979,4.68998,13.0019,4.14514,18.2694,23.0179,0.628308,5.90499,7.94692,43.5048,22.0177
184,6.54611,14.1624,24.1749,7.8981,1.31533,8.47224,4.50285,12.1562,3.02859,13.7069,24.8801,4.99367,3.08106,6.51139,34.4373,26.7783
185,5.94959,16.1699,20.2531,9.33428,2.78982,8.31037,1.62223,12.1445,4.15608,19.3609,23.3947,4.28577,4.51394,7.86385,39.0458,21.4162
186,6.48998,16.1884,22.6622,8.58057,2.84569,8.30379,3.48709,12.7203,3.70231,15.9757,24.6035,1.24249,4.45336,8.09754,39.7046,23.654
187,5.947,14.7036,24.9148,9.85056,1.40322,8.33147,3.39374,12.8087,4.11693,20.6099,24.6468,1.83355,5.43765,7.72218,42.441,28.1998
188,5.95855,13.0796,22.9946,10.0743,1.99551,7.0673,4.52251,12.533,2.37892,13.0339,24.7934,1.7479,5.89475,7.81052,43.7021,21.1721
189,4.44207,15.351,26.1816,8.78365,2.31655,8.22693,3.12027,12.3796,4.17413,15.0532,24.9609,1.63239,5.63098,7.76143,41.7458,27.4466
190,6.33513,16.787,26.1681,8.25631,2.27954,6.83183,7.10858,12.5078,4.31142,14.3508,24.8317,1.82247,4.84319,7.7591,35.5596,26.9463
191,11.5737,16.7154,26.2988,9.68005,2.85455,7.39718,1.18634,13.4315,0.848742,11.9515,24.2957,1.41807,3.46008,7.92231,30.2834,20.3513
192,5.96037,15.6964,25.7198,9.21879,2.50411,7.16467,4.94145,12.5398,4.23055,13.1579,23.7743,1.05558,5.16787,7.80543,41.7958,26.7935
193,2.97475,16.4833,21.3449,9.23664,1.72505,6.98499,5.16199,12.4884,4.3043,19.3957,24.6501,1.99592,6.14486,5.67374,30.7894,21.8456
194,5.5146,14.042,26.3817,9.08762,2.38501,7.59821,3.40624,13.2125,3.93314,18.1414,23.3366,2.03443,4.34303,7.91467,40.672,27.3039
195,5.2775,16.6763,26.0765,7.56232,1.33789,8.40325,5.13383,13.5584,3.82644,20.8003,24.5445,1.69411,5.44359,6.73686,45.1222,20.6391
196,5.94434,13.4776,19.9082,8.42837,1.67934,7.51186,5.10271,13.6774,3.43558,20.6207,24.9702,1.61023,4.52185,8.18105,42.1082,27.1842
197,6.51031,14.0021,26.3661,8.10171,2.64693,7.85995,4.93126,12.3246,4.3135,15.0115,24.5696,0.595009,4.1859,7.73934,32.7004,28.0623
198,4.99839,16.8768,25.8977,9.45189,1.81197,6.82416,5.14309,12.7472,3.88324,20.6427,24.4484,1.29528,5.85503,5.23374,38.8903,26.1454
199,5.19426,14.7233,25.8477,8.49225,2.60422,8.20906,2.7673,13.6015,4.08877,19.2556,24.5197,1.97303,4.74343,8.03972,30.6873,27.9141
200,6.67413,15.0935,25.8754,9.43426,1.48225,8.33535,4.00766,12.3615,2.8638,18.8356,25.033,0.939542,5.82041,5.42797,40.6491,20.1928
201,5.93486,14.4713,25.5215,9.10741,1.58997,7.69037,1.06695,12.2708,4.00465,12.1545,24.6269,1.9822,5.21757,6.01542,30.4717,21.2563
202,5.91774,13.664,24.0098,10.0897,1.61296,7.53704,5.0958,13.0475,4.12097,12.5018,22.8063,1.90511,5.68676,7.8863,33.1995,20.4783
203,6.55246,16.0385,25.8906,9.48734,2.53627,7.26208,5.05621,13.4642,4.28382,20.8101,23.2294,0.890172,1.33099,7.70084,32.2,25.7362
204,5.91056,14.6831,25.8803,9.34789,2.76064,7.20435,4.90633,11.9226,4.2406,12.6271,24.8379,2.0161,3.94317,7.99921,44.3829,26.0418
205,5.08051,15.5772,25.7368,8.4768,2.28631,8.09757,6.72205,12.3611,4.12482,19.7783,23.2526,2.79791,4.96595,6.31493,43.066,27.2899
206,6.27901,15.7036,21.4521,9.15214,2.40478,7.86986,4.21472,13.662,4.16844,17.2961,25.1258,1.29421,3.65145,8.07748,32.093,20.0757
207,11.9746,15.4119,25.6364,7.95949,2.49631,7.79582,1.99287,13.4145,3.54247,20.6521,23.7668,2.06256,5.87897,7.79491,41.0945,27.5452
208,1.54899,16.6583,18.7792,8.93302,2.73668,7.09839,5.24026,13.2662,4.37083,20.9047,23.821,1.54724,4.6238,7.72311,34.6674,27.8692
209,2.06504,13.2248,19.1443,8.0467,1.92237,7.13833,2.24844,12.4123,4.62482,18.0929,23.4313,1.79747,5.69661,7.77448,39.1331,20.9165
210,4.56442,16.9187,24.9891,9.02932,1.34446,7.1351,3.62771,13.7892,3.75457,13.5218,24.8481,0.954878,6.266,7.97929,40.5873,26.6953
211,2.19131,16.4414,24.9246,7.47597,2.85588,8.39867,3.53777,12.9111,4.33258,12.2583,24.9351,1.94715,3.10816,4.63412,41.1974,24.8
212,3.71711,16.1929,21.7176,7.36919,2.79536,7.85694,5.25379,12.0842,4.16449,15.8138,24.4745,1.46959,4.59643,5.12274,45.0205,21.3192
213,5.97975,16.8463,25.7634,8.23517,2.88846,7.71678,3.38573,12.3382,4.39612,20.5,23.531,1.77329,4.92556,7.55674,39.3487,27.4938
214,6.0676,14.7089,18.699,8.73089,2.92737,8.21581,8.68803,13.0043,3.65663,19.7548,24.6194,1.72345,5.03003,7.65888,30.7442,26.5547
215,6.18523,14.1377,25.3729,8.37875,2.18099,8.479,4.3576,12.5983,0.974047,14.8627,23.228,3.67603,5.37732,7.13047,39.7446,23.9542
216,2.47618,15.1362,26.3346,9.03209,2.18266,7.82552,5.16811,12.6451,3.07608,12.2876,23.6755,1.1212,5.03052,8.01307,30.6522,22.2931
217,4.30792,13.4442,25.8552,10.4375,2.07231,7.91194,4.69564,12.2278,3.98188,20.8013,23.4172,1.50508,6.0508,5.13292,44.8585,27.3034
218,2.67116,13.8979,24.3924,8.14714,2.8332,8.22466,5.15002,13.3079,3.43295,12.8912,24.9336,3.50225,5.8067,7.69741,43.1134,24.5545
219,5.81522,14.8418,26.0763,8.12318,1.31643,7.15856,3.64749,13.3458,4.41268,16.9127,25.0148,0.578753,4.31018,7.76886,32.5174,25.6079
220,5.85196,15.5348,26.369,9.05565,2.89669,7.57982,2.73521,12.7581,2.4141,14.2354,24.1232,2.13719,1.67495,5.99052,42.715,25.9537
221,5.99564,16.6404,22.7791,10.4208,1.2874,6.80074,5.10802,13.0433,1.96249,14.5398,24.7585,2.15587,6.50308,8.22761,43.5097,27.3045
222,6.79843,16.2019,25.3715,8.2068,1.51411,8.29968,5.33499,13.2757,3.85624,16.7331,24.6302,1.24762,6.20887,8.05251,29.3681,20.5294
223,6.2089,15.967,25.6832,8.90247,2.91232,7.00953,4.81528,12.3317,2.5945,17.8935,25.0759,1.86491,3.82783,6.41333,33.5994,20.4821
224,6.46648,13.0237,22.8968,9.79094,2.63292,7.32483,3.61736,12.7533,1.13825,21.3038,23.254,3.79852,6.00084,6.53093,44.7256,20.572
225,5.86121,17.0216,26.2075,7.2224,2.48197,8.12342,7.19461,13.5637,3.65864,15.6311,24.3405,1.97011,1.6176,7.68772,31.3537,25.1749
226,6.74488,14.3375,19.4164,7.65157,1.85846,8.02371,5.35375,12.9557,3.28487,17.3422,24.3717,1.85502,4.96935,7.85502,29.8353,27.2265
227,12.1248,12.8788,21.2954,8.50317,2.74201,6.89263,4.51842,12.8514,4.3365,15.4809,24.3848,1.14383,1.53869,8.1702,45.8753,22.9161
228,4.50417,16.3612,24.2233,7.45113,2.31302,8.26904,5.00362,12.0582,4.4024,15.0819,24.2316,1.7975,5.2861,8.08621,35.8915,28.3786
229,5.86075,16.9441,18.6027,8.35659,2.88874,8.46303,1.07051,12.5881,4.27141,20.7164,25.0452,1.64735,2.40792,7.94548,32.2083,27.8064
230,5.76763,14.442,26.6433,8.17321,1.24259,7.81604,5.46363,12.3403,1.62045,20.9822,24.372,1.34444,4.82114,4.10556,37.6619,20.785
231,5.61838,14.2438,24.9996,10.2144,2.52535,6.96231,3.85521,12.8909,4.25194,21.0732,23.1745,1.9145,5.92341,7.63571,29.5099,22.2135
232,2.01268,16.2933,26.842,10.0259,1.69684,7.83208,3.04361,13.1098,4.28598,21.1255,24.6008,2.04736,4.99258,7.72685,38.385,27.2085
233,6.73867,17.0855,27.0148,10.5077,1.18943,7.21553,3.4387,12.9435,4.19169,21.1894,24.47,1.48753,4.42827,7.99241,42.6814,26.131
234,5.98374,15.8584,26.8494,9.39801,2.92839,7.17771,5.46989,12.9803,3.93976,21.2076,23.6339,2.19307,5.58222,7.90634,34.0705,23.7411
235,6.14056,15.0154,25.1935,6.67984,2.43198,7.43294,1.6535,12.428,4.12672,13.6221,24.5526,0.880787,4.5496,3.7019,39.9177,23.0477
236,6.63523,16.6542,26.5274,6.81334,1.82113,6.97264,9.84524,13.324,4.27265,21.0253,25.2471,1.34526,5.97222,7.77159,36.6675,27.4919
237,3.64961,15.1433,19.4436,9.37518,1.18258,7.59836,5.49712,13.215,4.05389,21.2403,23.0796,2.10432,6.59496,7.00627,32.1039,20.2117
238,12.0968,16.8059,23.425,6.35151,2.55483,8.1867,5.58264,12.9827,4.36029,13.7804,24.369,2.05314,6.28999,7.98523,42.2321,25.2682
239,5.41737,14.0447,25.7898,8.062,2.48789,7.08073,5.39006,12.2435,4.23919,20.4744,24.7822,3.37909,5.09433,7.28928,30.3237,20.642
240,5.85133,17.1034,26.7362,8.09262,1.93906,6.88522,5.20946,12.6392,4.17774,17.387,25.0004,2.17145,3.32102,7.71965,29.7365,25.0812
241,5.67683,13.2599,22.119,9.36386,1.39607,7.00644,5.59679,13.6117,4.40921,14.8403,23.7575,0.610732,5.24048,8.10849,39.4647,20.3216
242,6.66681,15.1509,25.8558,10.4053,2.86716,8.32566,3.38856,13.737,3.51416,21.0831,24.9503,1.83986,5.75934,6.43841,33.2562,27.5316
243,12.0719,13.8774,26.57,7.81345,1.3156,7.46194,7.49686,13.0611,2.86082,21.1141,24.3446,2.13023,5.15934,7.9581,36.916,27.7749
244,6.56037,13.2521,27.1238,9.41674,1.316,7.20443,5.56698,13.4093,2.98149,11.8804,24.7623,2.11294,1.28606,7.59841,43.1469,25.6364
245,5.68638,17.0473,20.2691,8.98674,1.21604,8.24485,5.57641,13.5428,4.44339,20.0704,23.8179,2.01007,4.68539,6.82695,28.1889,28.9147
246,6.91873,16.9434,25.9938,6.52692,1.22364,7.78749,2.27381,12.4038,3.81696,20.4044,23.8603,1.23493,4.64715,7.80899,38.0058,28.0929
247,5.79156,14.4541,18.5286,10.4606,1.43473,7.39922,5.66009,12.311,1.94746,14.092,24.8293,2.20879,5.01873,7.85227,36.1328,25.9759
248,3.53368,14.4377,26.6657,9.43482,2.27733,8.19491,4.1018,12.2436,4.42861,12.8909,25.0862,4.1028,5.0116,7.92489,45.0853,26.4018
249,5.93903,15.4302,18.3247,10.1932,1.54721,7.12231,5.60705,13.8371,4.20243,12.3346,24.2445,0.689478,3.99869,6.55474,44.1292,27.7481
250,1.85367,12.7268,22.9459,8.83975,2.01205,8.13838,3.34625,12.9634,4.75544,21.603,24.7253,0.927931,6.16496,5.65219,39.7957,26.9083
251,6.39204,15.9926,19.1491,10.3601,2.97005,8.48627,6.50349,12.4775,4.47597,15.4957,24.7097,1.9998,4.87112,7.9552,44.8098,21.7952
252,5.18578,14.9825,26.2544,9.09695,1.8946,8.41862,2.10962,12.7425,4.47243,21.1399,23.3294,1.93495,7.47004,8.17792,28.6018,20.6874
253,6.89202,13.065,18.686,8.23397,2.73107,8.2603,5.68271,13.3602,1.98968,17.3309,24.7489,1.69483,5.26377,7.92505,27.7164,27.4859
254,4.46518,16.656,24.2554,8.82262,2.62849,7.20152,7.08253,12.8663,2.08925,18.0939,23.2643,0.827661,6.45316,8.12719,44.3535,25.3209
255,5.66756,13.7311,21.1542,9.98702,2.15203,7.2568,3.54433,13.7769,4.45645,20.8529,25.295,1.91629,5.46023,6.94886,40.9976,27.7991
256,3.0236,15.9472,26.3914,10.562,2.6348,8.24318,5.35222,12.5206,3.4461,21.4363,25.1775,1.06128,3.23758,7.85612,41.9067,20.8657
257,6.07768,13.6278,26.864,7.48756,2.17183,7.91326,6.10701,12.5358,4.4447,21.7109,24.8625,1.86079,5.9067,6.96089,38.0661,20.3028
258,6.4642,17.0874,26.2982,5.98238,2.79577,7.16953,8.4868,12.2568,4.44533,13.1138,23.3232,1.69945,5.1222,7.86911,32.5533,27.5968
259,10.3033,14.7791,26.5131,8.19951,2.76357,6.87277,5.12835,12.8053,4.16637,21.4932,24.4938,4.26174,4.24529,7.61263,32.2154,28.8479
260,6.04628,15.2081,18.0027,10.1688,2.5306,7.4739,1.88551,12.653,4.43623,19.2049,23.0332,2.23978,1.28666,7.43021,43.9082,29.0083
261,6.02323,16.1791,19.8521,10.4564,2.51988,7.94439,5.95539,12.0782,1.55996,17.4697,23.4356,1.56322,4.7622,6.19365,35.3114,27.6937
262,5.88428,14.2314,26.9456,10.2145,2.42885,7.88834,6.09969,13.0698,3.27079,19.9492,25.4658,1.35901,5.04371,7.67173,43.1531,23.886
263,6.76433,12.7943,24.4483,8.90483,2.96712,8.14894,4.52567,12.2632,4.41528,11.8238,24.7109,1.82735,5.76596,5.11915,31.1956,29.1875
264,5.87785,16.2305,20.9733,8.88679,2.55739,7.69232,1.02993,13.402,4.3325,17.1084,25.5267,1.87708,1.12726,7.72833,45.7091,20.3265
265,4.92328,16.6717,25.7939,10.4274,2.39742,7.17799,3.4065,12.9508,3.81323,16.6696,24.373,1.16351,4.94421,4.6317,45.9658,20.6921
266,2.90844,16.9397,26.3257,9.65342,1.26453,8.46687,4.89894,12.4313,4.47319,13.4355,24.4193,2.15922,4.45713,3.6957,43.4915,28.0288
267,5.66759,17.2962,26.4401,9.1401,2.09589,8.40754,3.03263,13.3561,4.21921,12.0318,23.7434,2.11099,6.64158,7.70391,41.1053,21.9298
268,6.77181,14.8971,26.6203,8.27714,2.42621,8.32343,5.64453,12.5185,4.32871,19.6259,24.4899,2.24497,6.60774,5.99336,29.9767,24.3986
269,4.92103,15.539,27.0268,10.3473,2.90074,7.71758,5.70597,12.9349,4.43002,21.3885,23.8304,1.19287,1.70323,8.04474,29.4894,23.6889
270,6.95168,12.9902,26.5141,8.25338,1.57432,8.28357,2.63473,12.9702,4.50961,16.2374,24.6467,1.76278,6.1895,5.52639,30.0427,26.5137
271,6.34547,14.8038,26.0946,8.61431,1.71447,7.68693,3.67387,12.1189,4.13941,14.6945,25.6379,3.40297,5.57484,7.66682,28.6956,27.6126
272,6.5498,15.9262,25.1093,10.1491,2.9463,7.20941,5.7314,13.7529,3.73252,20.8435,24.526,1.31129,6.61746,8.184,41.4806,24.5791
273,6.01166,17.2874,18.764,8.33478,1.21862,7.25607,5.28684,13.169,3.14167,21.0021,25.0755,0.882291,5.21259,8.12963,40.944,21.1769
274,6.16992,14.5116,25.2432,7.93716,1.60656,7.17607,3.66444,12.0488,4.48929,21.4751,24.5982,1.41837,5.05412,8.04513,37.0703,22.4916
275,6.7601,16.9674,26.4315,10.0015,1.77514,6.89473,1.35105,12.8961,4.83089,21.433,23.434,1.05318,5.26753,7.68335,42.4671,27.6835
276,6.99672,14.392,27.3726,8.12525,2.27303,7.78052,7.23133,13.464,4.16126,12.3917,22.6383,1.56802,6.45878,8.14753,39.0105,26.2886
277,2.06509,17.2426,18.252,8.94848,3.02182,7.01121,1.00756,12.7319,4.0091,16.3257,23.1515,2.17509,5.28888,7.65398,45.8083,26.7474
278,5.04812,15.3902,27.1577,10.3931,2.94271,7.12929,5.8138,12.0774,4.49385,18.2689,24.9899,1.57191,6.61938,7.80548,29.487,25.2602
279,6.89299,15.8006,26.0929,9.31671,2.69343,8.4799,5.86437,12.7474,4.19286,21.8565,23.0641,2.02536,5.69961,7.64981,45.9018,24.9002
280,6.7526,13.7666,21.8766,9.37827,1.10627,6.9474,3.61655,13.2232,3.68743,21.5517,24.4108,1.81631,4.94259,7.61571,33.6355,27.8675
281,5.85683,13.7956,26.9241,9.94376,3.00812,7.65333,6.3912,13.9704,2.52768,14.0591,24.3985,2.18929,1.31891,8.11264,43.1102,27.619
282,3.4744,15.9514,27.2857,9.89576,1.44002,7.1688,5.79075,12.7412,4.46125,19.0592,25.4751,2.05988,6.28937,4.3892,31.6431,25.1633
283,5.88776,13.1207,25.5271,10.1737,1.12524,7.43815,6.43928,12.5804,3.96251,19.427,23.4609,0.816718,4.92813,7.07396,47.1637,26.8431
284,5.14728,14.6015,27.3916,6.37576,1.15851,7.11161,1.80497,13.2238,2.6366,15.3674,24.4643,2.30182,7.23056,7.66194,30.5855,21.1508
285,2.55342,16.567,18.0277,6.88131,2.5565,8.27955,5.93223,12.813,2.31574,19.7574,25.3257,2.28618,5.56493,8.01975,42.282,23.2974
286,5.71649,13.275,22.7562,5.30935,2.60586,8.28926,5.31567,12.3964,4.15044,21.2871,23.2772,1.20178,4.59787,7.78961,40.6186,19.7474
287,6.22163,17.3825,24.7128,8.11908,1.175,7.22867,6.34227,12.6442,2.75322,12.7118,22.6888,4.05673,3.67123,6.69657,38.5097,20.126
288,7.0454,16.8185,27.2299,10.1238,2.96361,8.29221,2.09211,12.5755,4.57671,11.9981,23.6075,2.23871,1.88253,7.63438,41.9133,25.8296
289,5.726,14.0869,26.2327,5.49349,1.35035,7.74475,3.99626,12.9292,3.05798,18.0596,24.7728,2.20385,4.46343,6.21867,29.34,28.7328
290,4.59293,15.9597,26.2952,7.92276,3.03853,7.94026,4.72138,12.1541,4.62365,21.0585,24.1897,1.24681,5.03412,7.71404,37.0663,28.5314
291,4.38848,16.4267,25.6252,9.51271,2.8247,7.26112,5.65413,12.4302,3.32309,18.7281,24.2332,1.01052,4.45693,7.63711,38.4604,19.6593
292,5.5838,13.8209,21.91,9.86426,2.38189,8.24138,5.86163,12.2407,4.35112,14.3931,23.1477,4.14308,6.97042,4.7741,28.6942,19.5058
293,7.0459,17.1286,26.258,9.62282,3.00963,8.08077,6.74267,12.9306,4.61666,13.3325,24.3327,0.787204,5.4922,7.91983,33.8328,28.2071
294,6.35378,17.3523,26.8717,8.41845,1.08522,7.59794,3.52957,13.1463,4.58019,20.4119,25.1966,2.14788,6.88766,4.03048,43.1733,20.0579
295,3.78666,17.1269,24.622,4.51242,1.874,8.15919,6.51263,12.0124,4.53256,11.6029,25.9127,1.90188,2.93614,5.49205,45.5637,28.5355
296,7.09619,14.7793,19.0939,7.42163,2.89377,8.07703,5.43022,12.6792,4.23491,20.6731,24.4605,1.685,5.18515,7.86394,32.0478,27.4491
297,6.57658,15.5971,27.1591,10.5057,2.52812,7.29493,5.94376,12.5213,3.03056,13.7092,24.9795,1.98482,5.44261,6.69665,31.0226,20.4919
298,3.8475,17.4267,17.9512,9.83826,2.39976,7.77378,2.06998,12.6113,4.47958,21.8843,24.4633,1.89107,4.88141,8.08347,40.0456,28.7922
299,5.80645,16.3583,23.8505,7.94203,2.10131,7.56824,5.89598,11.9763,10.6669,11.7263,25.0202,1.81624,5.06161,8.09859,29.6592,19.8572
300,5.63587,12.7606,21.2473,9.83307,1.05043,7.89898,6.26754,12.566,4.56014,12.2379,24.2682,2.31379,4.68071,4.37445,41.2897,27.2083
301,6.61073,15.064,23.7342,8.85734,2.64322,7.75875,5.50096,12.7166,3.90397,21.5755,25.5394,2.34243,1.64919,7.52997,37.8568,27.84
302,6.7526,13.369,18.6637,5.68518,2.95716,7.06364,5.91885,12.3691,4.49143,18.8646,23.994,2.16227,8.25083,3.74011,45.4493,24.2548
303,5.72882,14.8681,27.2583,8.25187,2.61843,7.69956,5.18057,12.7754,4.48782,21.7804,26.2598,1.46588,6.26686,8.02405,38.4943,19.5276
304,6.86727,16.6583,20.7774,10.1168,1.98531,8.47076,2.6495,12.7985,1.20113,16.2474,24.4063,4.81062,5.10069,7.99974,39.3637,27.0403
305,5.71801,16.1218,22.5092,10.5183,1.16171,8.05336,3.00325,12.5613,4.13223,20.0783,22.3911,3.0046,4.93838,7.68754,34.711,26.9484
306,5.68414,16.976,25.5779,7.81457,2.26251,6.9141,8.29473,12.8488,4.45348,21.6866,24.6228,1.79369,2.81125,6.44116,31.2419,19.8206
307,6.59744,16.6203,27.275,9.1372,1.87894,8.2289,7.08955,12.7678,2.31648,21.7384,23.1785,1.41272,2.86171,7.91641,44.3977,22.1175
308,6.86014,14.4694,27.0845,9.5225,1.57681,7.47047,6.69064,13.85,3.03947,12.4405,22.9436,2.23611,7.17167,8.26418,31.7809,19.47
309,5.68291,16.8486,25.5148,10.5503,2.90664,8.26301,7.22495,11.882,1.77208,13.1945,24.2847,1.10085,4.93519,7.70794,46.6708,26.6735
310,6.9652,13.9017,18.0054,10.2098,1.4322,7.28709,2.69621,12.3579,4.73355,15.2049,23.7713,1.29087,6.41624,3.96695,45.5352,22.7949
311,5.36856,13.3278,27.9147,9.74314,2.77369,7.23142,3.46213,13.4429,3.48051,21.7992,24.9924,1.14787,6.51211,7.9125,44.2464,19.7095
312,7.25567,16.4087,26.7903,10.4619,2.68947,8.38913,5.37053,12.3869,4.43326,15.4926,23.9416,2.34085,6.19058,8.09267,41.632,28.9311
313,9.54598,13.6684,24.9754,8.82211,1.60766,7.28906,5.68689,13.2674,4.58041,17.7026,25.0912,1.70535,7.09805,4.0753,36.4587,19.3572
314,5.01939,14.0703,18.4775,4.45438,2.48483,8.20333,0.983799,13.2581,4.45946,21.6796,23.4805,2.07982,1.42008,7.19769,35.491,25.2492
315,7.29356,15.3264,27.3483,6.44722,1.07988,7.2806,3.56308,13.1206,1.18847,14.2847,24.9864,3.1558,5.31158,7.77675,42.1919,28.144
316,3.71218,17.4899,24.4426,9.88462,2.78027,7.85229,6.00014,11.9977,4.25016,21.735,23.0208,3.26329,6.64044,6.13319,30.1001,27.9637
317,6.30231,15.2877,26.641,3.83655,1.27169,7.1606,4.35842,12.7151,4.22191,21.5759,23.5904,0.865205,3.96361,7.5646,45.1032,26.6439
318,6.7402,17.6571,24.3134,8.95267,2.20512,7.26227,6.01596,13.1996,4.45431,21.7618,24.5269,1.53412,1.64599,7.6065,28.3055,27.9571
319,5.57135,17.3289,26.8613,10.032,1.79788,8.34467,7.23762,12.7184,4.06523,20.8289,25.9169,1.35502,6.4905,6.99368,31.3377,19.5347
320,4.3266,17.1825,26.3308,10.3151,2.67744,7.03853,6.05262,13.1887,4.75731,14.0915,25.1365,1.61016,1.38373,7.7135,29.0259,24.7732
321,5.32614,13.8471,28.2556,9.92629,2.72312,8.47572,2.32354,12.6375,4.11462,21.5791,24.1632,4.3859,6.18631,8.14899,44.3328,26.1084
322,5.9917,15.6386,26.1997,9.81644,2.9925,8.45941,1.54054,12.6573,4.70536,21.8218,23.6234,2.42069,4.88624,7.79478,45.2249,20.0506
323,6.48943,17.4913,27.8855,8.80125,2.52529,7.32676,1.18853,12.4475,4.76668,16.959,24.9959,1.83543,5.29414,7.37224,28.9566,21.2592
324,7.12896,15.0295,27.0033,9.98831,1.39537,7.43891,6.67468,13.8589,4.79054,20.7213,24.5019,1.37024,7.16529,6.85783,30.2944,19.1642
325,6.34479,14.2034,27.7812,9.17467,3.10543,7.44338,6.03813,11.8838,3.81113,16.1927,24.5256,1.91456,5.97715,7.64981,41.3014,29.0938
326,2.93568,16.2086,20.8099,9.37001,2.62313,7.01867,1.69314,12.4193,3.19413,14.863,25.9891,2.21485,5.43826,7.96898,43.8495,23.7237
327,4.95666,12.6753,27.8356,8.0199,3.13798,8.36667,7.0778,12.8812,4.64364,22.3862,25.1384,0.853394,5.31087,7.57742,47.6193,24.1842
328,6.79522,16.5932,27.6451,10.2399,1.21869,7.26491,6.00546,12.5782,4.33809,17.4323,26.7845,1.15473,4.80489,5.46694,42.4183,20.5043
329,6.12191,17.4237,25.7361,8.74766,2.40732,8.4629,1.50235,12.3673,2.02439,21.4147,26.3832,2.44085,4.92078,6.34761,46.0537,25.5054
330,5.60703,14.4697,25.1496,9.67778,1.07348,8.05413,6.32356,12.8732,4.31421,12.3181,26.1979,2.39787,7.37238,8.11774,36.867,28.2271
331,5.99873,17.1691,27.7538,9.66767,1.30924,7.70355,9.69823,12.1721,3.84621,14.9732,24.1063,2.1418,5.6418,7.88364,39.5979,28.1575
332,5.76621,16.936,18.0275,9.45171,1.08783,7.83863,5.25336,12.3964,3.57614,18.3696,23.1772,1.98382,4.86471,7.94046,45.0435,23.2995
333,3.94508,15.3921,17.6914,9.87547,2.62147,7.10057,7.49781,12.4376,4.77101,22.0917,24.8654,1.29698,6.26679,8.15328,34.7904,19.9086
334,7.25444,16.2646,18.847,9.78999,2.01604,7.51505,6.16503,12.7516,2.43805,20.4629,25.4832,2.28449,6.86979,7.53454,43.7124,27.9098
335,7.36469,16.0655,18.7362,7.68051,3.09683,8.48649,5.03318,12.6303,4.54759,13.1995,25.1157,2.49602,4.40758,8.29257,42.6093,27.9737
